userId,game_id,owned
2620,4807,5
2620,2402,5
2620,3944,5
2620,2396,5
2621,3212,5
2621,1420,5
2621,610,5
2621,1171,5
2621,5051,5
2621,401,5
2621,1276,5
2621,55,5
2621,3896,5
2621,1323,5
2621,1509,5
2621,451,5
2622,4792,5
2622,3571,5
2623,4792,5
2623,2434,5
2624,1116,5
2625,4117,5
2626,4358,5
2627,1237,5
2628,4792,5
2629,286,5
2629,4127,5
2629,4358,5
2629,4854,5
2629,652,5
2629,2249,5
2629,2168,5
2629,4843,5
2629,753,5
2629,2860,5
2629,2253,5
2630,4792,5
2631,4792,5
2632,133,5
2632,4434,5
2632,1272,5
2633,3634,5
2633,530,5
2633,4580,5
2633,3545,5
2633,1333,5
2633,2673,5
2633,1335,5
2633,681,5
2633,4449,5
2633,1411,5
2633,3512,5
2633,1592,5
2633,256,5
2633,1613,5
2633,3658,5
2633,2009,5
2633,4835,5
2633,3743,5
2633,386,5
2633,3209,5
2633,4445,5
2633,2577,5
2633,139,5
2633,4854,5
2633,1701,5
2633,5063,5
2633,1464,5
2633,4343,5
2633,10,5
2633,3711,5
2633,4999,5
2633,4474,5
2633,151,5
2633,1710,5
2633,1728,5
2633,559,5
2633,1170,5
2633,2208,5
2633,2722,5
2633,468,5
2633,1820,5
2633,3859,5
2633,3526,5
2633,3668,5
2633,5099,5
2633,4666,5
2633,862,5
2633,3633,5
2633,376,5
2633,4309,5
2633,4179,5
2633,3837,5
2633,1287,5
2633,669,5
2633,5126,5
2633,1886,5
2633,3921,5
2633,4526,5
2633,126,5
2633,2311,5
2633,3143,5
2633,2428,5
2633,622,5
2633,1433,5
2633,4813,5
2633,2396,5
2633,3394,5
2633,2857,5
2633,1752,5
2633,1483,5
2633,156,5
2633,3451,5
2633,1923,5
2633,41,5
2633,2189,5
2633,3908,5
2633,3559,5
2633,4136,5
2633,709,5
2633,4816,5
2633,4797,5
2633,374,5
2633,820,5
2633,4807,5
2633,2402,5
2633,3944,5
2633,4148,5
2634,3634,5
2634,4358,5
2634,2850,5
2634,4157,5
2634,1776,5
2634,4524,5
2634,2926,5
2634,3509,5
2634,1580,5
2634,3487,5
2634,3400,5
2634,3744,5
2634,3268,5
2634,5084,5
2634,1710,5
2634,1795,5
2634,3118,5
2634,1002,5
2634,3073,5
2634,2219,5
2634,1042,5
2634,1546,5
2634,3945,5
2634,1976,5
2634,4892,5
2634,2604,5
2634,4264,5
2634,532,5
2634,4466,5
2634,4253,5
2634,286,5
2634,3956,5
2634,2673,5
2634,455,5
2634,1304,5
2634,163,5
2634,2674,5
2634,3252,5
2634,1540,5
2634,2787,5
2634,3295,5
2634,4760,5
2634,2029,5
2634,3292,5
2634,2983,5
2634,1333,5
2634,2397,5
2634,882,5
2634,1491,5
2634,3673,5
2634,1520,5
2634,2254,5
2634,1912,5
2634,3620,5
2634,5095,5
2634,1335,5
2634,1871,5
2634,4279,5
2634,915,5
2634,825,5
2634,2190,5
2634,4550,5
2634,4313,5
2634,3473,5
2634,2292,5
2634,4854,5
2634,4401,5
2634,4017,5
2634,2317,5
2634,106,5
2634,2979,5
2634,5014,5
2634,1037,5
2634,1516,5
2634,4639,5
2634,2417,5
2634,1414,5
2634,3395,5
2634,4734,5
2634,3459,5
2634,3331,5
2634,3623,5
2634,1384,5
2634,1357,5
2634,4392,5
2634,1755,5
2634,4484,5
2634,3242,5
2634,2445,5
2634,1456,5
2634,418,5
2634,4791,5
2634,1358,5
2634,3371,5
2634,3632,5
2634,4792,5
2634,4891,5
2634,2433,5
2634,4167,5
2634,1620,5
2634,760,5
2634,3842,5
2634,4802,5
2634,1016,5
2634,3382,5
2634,1233,5
2634,1074,5
2634,1713,5
2634,3017,5
2634,4047,5
2634,610,5
2634,3948,5
2634,1566,5
2634,1116,5
2634,3489,5
2634,3448,5
2634,1730,5
2634,2903,5
2634,4369,5
2634,4117,5
2634,2804,5
2634,3606,5
2634,5025,5
2634,3007,5
2634,4053,5
2634,1102,5
2634,2176,5
2634,4210,5
2634,2457,5
2634,401,5
2634,4801,5
2634,3432,5
2634,5026,5
2634,3692,5
2634,5012,5
2634,3836,5
2634,157,5
2634,643,5
2634,2587,5
2634,1578,5
2634,4855,5
2634,4666,5
2634,3209,5
2634,279,5
2634,2280,5
2634,3958,5
2634,4180,5
2634,5052,5
2634,3394,5
2634,653,5
2634,3195,5
2634,4108,5
2634,332,5
2634,4911,5
2634,4126,5
2634,1095,5
2634,45,5
2634,315,5
2634,1117,5
2634,1045,5
2634,4263,5
2634,3668,5
2634,2258,5
2634,340,5
2634,1695,5
2634,1855,5
2634,1240,5
2634,1946,5
2634,5063,5
2634,1592,5
2634,2211,5
2634,2868,5
2634,1220,5
2634,193,5
2634,5000,5
2634,3728,5
2634,153,5
2634,3969,5
2634,4449,5
2634,3179,5
2634,3859,5
2634,2796,5
2634,906,5
2634,2525,5
2634,1458,5
2634,1945,5
2634,1324,5
2634,1288,5
2634,4568,5
2634,276,5
2634,5061,5
2634,3291,5
2634,4066,5
2634,302,5
2634,4288,5
2634,3283,5
2634,1844,5
2634,1661,5
2634,237,5
2634,1679,5
2634,55,5
2634,247,5
2634,1674,5
2634,4624,5
2634,803,5
2634,650,5
2634,2801,5
2634,4071,5
2634,576,5
2634,3001,5
2634,4636,5
2634,2440,5
2634,127,5
2634,2848,5
2634,3911,5
2634,3446,5
2634,451,5
2634,3615,5
2634,4943,5
2634,4580,5
2634,5013,5
2634,2708,5
2634,4417,5
2634,434,5
2634,3684,5
2634,665,5
2634,1512,5
2634,2535,5
2634,2373,5
2634,854,5
2634,1229,5
2634,1752,5
2634,1768,5
2634,2381,5
2634,2194,5
2634,1449,5
2634,937,5
2634,4924,5
2634,2294,5
2634,2527,5
2634,1975,5
2634,433,5
2634,3825,5
2634,81,5
2634,2877,5
2634,1854,5
2634,3891,5
2634,10,5
2634,1746,5
2634,4351,5
2634,1519,5
2634,385,5
2634,2857,5
2634,612,5
2634,1276,5
2634,2902,5
2634,4816,5
2634,2946,5
2634,2619,5
2634,1378,5
2634,1913,5
2634,4200,5
2634,1707,5
2634,3196,5
2634,4577,5
2634,3145,5
2634,2429,5
2634,348,5
2634,2615,5
2634,1860,5
2634,4682,5
2634,2224,5
2634,3781,5
2634,2101,5
2634,1972,5
2634,1447,5
2634,1418,5
2634,4517,5
2634,4593,5
2634,1935,5
2634,3608,5
2634,407,5
2634,1035,5
2634,2815,5
2634,3049,5
2634,2128,5
2634,687,5
2634,4591,5
2634,1480,5
2634,631,5
2634,3768,5
2634,3986,5
2634,5144,5
2634,171,5
2634,2748,5
2634,4824,5
2634,3640,5
2634,4744,5
2634,11,5
2634,578,5
2634,3115,5
2634,2307,5
2634,4841,5
2634,4610,5
2634,984,5
2634,3451,5
2634,1106,5
2634,723,5
2634,1476,5
2634,86,5
2634,3103,5
2634,4894,5
2634,61,5
2634,1658,5
2634,3778,5
2634,3123,5
2634,2865,5
2634,440,5
2634,256,5
2634,4256,5
2634,5027,5
2634,3008,5
2634,4493,5
2634,3760,5
2634,561,5
2634,3633,5
2634,3098,5
2634,4285,5
2634,5002,5
2634,4275,5
2634,3109,5
2634,4994,5
2634,2176,5
2634,4293,5
2634,3959,5
2634,2551,5
2634,4754,5
2634,3249,5
2634,1420,5
2634,3896,5
2634,1323,5
2634,111,5
2634,3653,5
2634,1388,5
2634,883,5
2634,3532,5
2634,2762,5
2634,205,5
2634,3137,5
2634,4094,5
2634,460,5
2634,2679,5
2634,2107,5
2634,4862,5
2634,4712,5
2634,4626,5
2634,274,5
2634,4846,5
2634,1523,5
2634,3009,5
2634,4835,5
2634,4544,5
2634,3326,5
2634,912,5
2634,3170,5
2634,4141,5
2634,2201,5
2634,4753,5
2634,2311,5
2634,620,5
2634,4594,5
2634,9,5
2634,965,5
2634,3775,5
2634,494,5
2634,4537,5
2634,253,5
2634,3309,5
2634,3581,5
2634,2255,5
2634,2159,5
2634,4061,5
2634,1009,5
2634,2973,5
2634,1818,5
2634,2831,5
2634,1815,5
2634,2124,5
2634,2454,5
2634,4199,5
2634,2790,5
2634,135,5
2634,1821,5
2634,3341,5
2634,5046,5
2634,4388,5
2634,2711,5
2634,512,5
2634,3555,5
2634,330,5
2634,2958,5
2634,1472,5
2634,2051,5
2634,702,5
2634,3475,5
2634,4797,5
2634,4215,5
2634,1179,5
2634,2627,5
2634,2447,5
2634,213,5
2634,529,5
2634,2367,5
2634,471,5
2634,4807,5
2634,2402,5
2634,3944,5
2634,4249,5
2634,3294,5
2634,2909,5
2634,4427,5
2634,1202,5
2634,2368,5
2634,1073,5
2634,3505,5
2634,2473,5
2634,172,5
2634,3619,5
2634,4917,5
2634,5110,5
2635,4358,5
2635,4792,5
2635,915,5
2635,3274,5
2635,28,5
2636,4792,5
2637,4792,5
2638,4792,5
2639,4792,5
2639,4381,5
2639,2088,5
2639,787,5
2639,3571,5
2640,2005,5
2641,3395,5
2641,4792,5
2641,4358,5
2641,340,5
2641,559,5
2642,4358,5
2643,4792,5
2644,4792,5
2645,4734,5
2646,4526,5
2647,3950,5
2647,4157,5
2647,1795,5
2647,4338,5
2647,4503,5
2647,2850,5
2647,4210,5
2647,5122,5
2647,4854,5
2647,1820,5
2647,4787,5
2647,4381,5
2647,116,5
2647,4313,5
2647,1780,5
2647,2711,5
2647,512,5
2647,347,5
2648,4358,5
2649,1276,5
2649,3249,5
2649,2902,5
2649,1420,5
2649,2029,5
2650,2903,5
2650,3568,5
2650,559,5
2651,4570,5
2651,1578,5
2651,3606,5
2651,1795,5
2651,4358,5
2651,286,5
2651,3073,5
2651,559,5
2651,4210,5
2651,760,5
2651,2926,5
2651,915,5
2651,610,5
2651,4792,5
2651,4526,5
2651,5084,5
2651,533,5
2651,4617,5
2651,1780,5
2651,2762,5
2652,286,5
2653,1988,5
2654,4792,5
2655,4792,5
2656,4792,5
2657,2961,5
2658,1755,5
2659,4381,5
2659,533,5
2659,4663,5
2659,2434,5
2659,679,5
2660,2012,5
2660,3950,5
2661,610,5
2661,1276,5
2661,55,5
2661,1420,5
2662,4792,5
2663,4284,5
2663,2961,5
2663,3478,5
2663,1062,5
2664,610,5
2664,2808,5
2664,3631,5
2664,890,5
2664,1165,5
2664,3634,5
2664,5014,5
2664,5116,5
2664,1045,5
2664,4854,5
2664,4210,5
2664,5084,5
2664,641,5
2664,1795,5
2664,3242,5
2664,2926,5
2664,3212,5
2664,5026,5
2664,4058,5
2664,3373,5
2664,3296,5
2664,286,5
2664,4410,5
2664,4358,5
2664,4734,5
2664,3606,5
2664,1710,5
2664,2827,5
2664,4835,5
2664,55,5
2664,2015,5
2664,4117,5
2664,237,5
2664,4127,5
2664,1509,5
2664,4180,5
2664,4773,5
2664,1171,5
2664,2467,5
2664,350,5
2664,3791,5
2664,4313,5
2664,5122,5
2664,5051,5
2664,1420,5
2664,2762,5
2664,1780,5
2664,4151,5
2664,2628,5
2664,576,5
2664,1983,5
2664,891,5
2664,403,5
2664,3046,5
2664,5129,5
2664,2405,5
2664,4826,5
2664,2698,5
2664,783,5
2664,1090,5
2664,1002,5
2664,88,5
2664,2145,5
2665,2193,5
2665,2427,5
2665,4404,5
2665,2726,5
2665,4792,5
2665,4381,5
2665,4085,5
2665,4319,5
2665,4126,5
2665,2458,5
2665,4734,5
2665,414,5
2665,3457,5
2665,1710,5
2665,4854,5
2665,1993,5
2665,4354,5
2665,1913,5
2665,286,5
2665,2842,5
2665,1713,5
2665,4445,5
2665,193,5
2665,1508,5
2665,4427,5
2665,1780,5
2665,776,5
2665,4138,5
2665,2620,5
2665,226,5
2665,3294,5
2665,1095,5
2665,1333,5
2665,3612,5
2665,4496,5
2665,2761,5
2665,1045,5
2665,1146,5
2665,2207,5
2665,3089,5
2665,1962,5
2665,2323,5
2665,3571,5
2665,3475,5
2665,347,5
2665,4787,5
2665,2969,5
2665,3678,5
2665,525,5
2665,1916,5
2665,3264,5
2665,555,5
2665,3568,5
2665,2005,5
2665,1828,5
2665,2705,5
2665,4749,5
2665,4284,5
2665,2908,5
2665,3540,5
2666,1716,5
2666,3062,5
2666,559,5
2667,3212,5
2667,1171,5
2667,2808,5
2667,3791,5
2667,5051,5
2667,1509,5
2668,4792,5
2669,179,5
2669,1428,5
2669,3038,5
2669,408,5
2670,3466,5
2670,3859,5
2670,5014,5
2670,1333,5
2670,3510,5
2670,106,5
2670,1116,5
2670,2905,5
2670,1913,5
2670,4524,5
2670,3294,5
2670,2541,5
2670,3004,5
2670,4814,5
2670,5070,5
2670,2826,5
2670,2581,5
2670,1250,5
2670,1214,5
2670,4905,5
2670,3015,5
2670,637,5
2671,4358,5
2672,481,5
2672,3606,5
2672,286,5
2672,3062,5
2672,3950,5
2672,2961,5
2672,2668,5
2672,1367,5
2672,2926,5
2672,2012,5
2672,3509,5
2672,2153,5
2672,1293,5
2672,139,5
2672,1616,5
2672,2427,5
2672,642,5
2672,822,5
2672,4358,5
2672,915,5
2672,3078,5
2672,4284,5
2672,4446,5
2672,4792,5
2672,1795,5
2672,2350,5
2672,1820,5
2672,3395,5
2672,5087,5
2672,2296,5
2672,2770,5
2672,666,5
2672,3571,5
2672,4381,5
2672,5084,5
2672,3875,5
2672,116,5
2672,3471,5
2672,1235,5
2672,1062,5
2672,334,5
2672,2639,5
2672,5,5
2672,2784,5
2672,3568,5
2672,982,5
2672,2718,5
2672,2705,5
2672,1716,5
2672,1615,5
2672,4418,5
2672,2242,5
2672,4281,5
2672,2108,5
2672,2756,5
2672,193,5
2672,2642,5
2672,559,5
2672,2808,5
2672,4835,5
2672,2176,5
2672,2847,5
2672,2954,5
2672,1640,5
2672,28,5
2672,1276,5
2672,4020,5
2672,1171,5
2672,533,5
2672,4403,5
2672,1780,5
2672,4858,5
2672,3269,5
2672,1560,5
2672,1393,5
2672,4285,5
2672,3923,5
2672,3540,5
2672,2251,5
2672,602,5
2672,2844,5
2672,2434,5
2672,4526,5
2672,4663,5
2672,2746,5
2672,4787,5
2672,101,5
2672,1587,5
2672,4099,5
2672,3997,5
2672,3083,5
2672,838,5
2672,2086,5
2672,3212,5
2672,1509,5
2672,1280,5
2672,1599,5
2672,2105,5
2672,556,5
2672,5151,5
2672,3791,5
2672,126,5
2672,5051,5
2672,927,5
2672,1991,5
2672,2176,5
2672,2086,5
2672,2642,5
2672,1420,5
2672,2279,5
2672,2762,5
2672,1146,5
2672,4756,5
2672,1068,5
2672,2137,5
2672,2590,5
2672,5104,5
2672,4432,5
2673,4792,5
2674,4157,5
2675,1276,5
2675,610,5
2675,55,5
2675,1420,5
2676,3295,5
2676,3009,5
2676,3073,5
2676,3945,5
2676,3459,5
2676,2030,5
2676,2674,5
2676,1580,5
2676,3043,5
2676,2176,5
2676,2243,5
2676,4892,5
2676,2926,5
2676,2827,5
2676,2604,5
2676,4094,5
2676,687,5
2676,1566,5
2676,3371,5
2676,3430,5
2676,1795,5
2676,2029,5
2676,3509,5
2676,2433,5
2676,298,5
2676,3443,5
2676,3225,5
2676,1116,5
2676,1912,5
2676,1491,5
2676,4188,5
2676,4358,5
2676,3754,5
2676,1073,5
2676,4328,5
2676,3796,5
2676,1326,5
2676,1418,5
2676,4164,5
2676,164,5
2676,911,5
2676,2772,5
2676,3918,5
2676,4524,5
2676,2561,5
2676,3172,5
2676,1089,5
2676,3196,5
2676,4577,5
2676,315,5
2676,1926,5
2676,1016,5
2676,2445,5
2676,4517,5
2676,4593,5
2676,1935,5
2676,3608,5
2676,4565,5
2676,2128,5
2676,2606,5
2676,2875,5
2676,4591,5
2676,2826,5
2676,2581,5
2676,1250,5
2676,1214,5
2676,4728,5
2676,4195,5
2676,3214,5
2676,1616,5
2676,5116,5
2676,3631,5
2676,3018,5
2676,3410,5
2676,1490,5
2676,1471,5
2676,693,5
2676,3212,5
2676,2808,5
2676,3791,5
2676,286,5
2676,610,5
2676,4463,5
2676,908,5
2676,5033,5
2676,3836,5
2676,3179,5
2676,4905,5
2676,4368,5
2676,4661,5
2676,825,5
2676,3760,5
2676,2829,5
2676,2542,5
2676,1118,5
2676,2472,5
2676,4401,5
2676,561,5
2676,1484,5
2676,3151,5
2676,4230,5
2676,182,5
2676,2718,5
2676,2176,5
2676,2086,5
2676,2086,5
2676,2642,5
2676,2642,5
2676,4833,5
2676,1276,5
2676,3249,5
2676,2902,5
2676,1420,5
2676,862,5
2676,156,5
2676,709,5
2676,248,5
2676,1721,5
2676,1497,5
2676,5073,5
2676,1045,5
2676,337,5
2676,877,5
2676,1357,5
2676,1844,5
2676,3263,5
2676,17,5
2676,4177,5
2676,4835,5
2676,861,5
2676,2244,5
2676,4108,5
2676,528,5
2676,2085,5
2676,3776,5
2676,2313,5
2676,4521,5
2676,1492,5
2676,458,5
2676,2768,5
2676,439,5
2676,1246,5
2676,1134,5
2676,424,5
2676,967,5
2676,95,5
2676,3689,5
2676,2747,5
2676,3107,5
2676,138,5
2676,2075,5
2676,24,5
2676,3163,5
2676,1458,5
2676,4199,5
2676,2790,5
2676,135,5
2676,1821,5
2676,4757,5
2676,1854,5
2676,5046,5
2676,4365,5
2676,4059,5
2676,2009,5
2676,820,5
2676,2524,5
2676,471,5
2676,2519,5
2676,3294,5
2676,1516,5
2676,463,5
2676,3126,5
2676,2530,5
2676,609,5
2676,4180,5
2676,4773,5
2676,1002,5
2676,88,5
2676,3956,5
2676,4737,5
2677,1755,5
2678,4253,5
2678,4018,5
2678,4929,5
2678,3668,5
2678,3863,5
2678,2931,5
2678,1118,5
2678,1223,5
2678,1965,5
2678,4892,5
2678,3195,5
2678,321,5
2678,1464,5
2678,3073,5
2678,1073,5
2678,4157,5
2678,1820,5
2678,2473,5
2678,3833,5
2678,3634,5
2678,687,5
2678,4588,5
2678,1931,5
2678,1855,5
2678,2029,5
2678,4591,5
2678,3859,5
2678,1223,5
2678,964,5
2678,964,5
2678,3435,5
2678,3435,5
2678,3176,5
2678,3176,5
2679,4792,5
2680,4792,5
2680,4028,5
2680,3563,5
2680,4822,5
2680,4929,5
2680,4157,5
2680,2193,5
2680,2458,5
2680,101,5
2680,3277,5
2680,3345,5
2680,4309,5
2680,4285,5
2680,4669,5
2680,4354,5
2680,3633,5
2680,3870,5
2680,408,5
2680,87,5
2680,4313,5
2680,4740,5
2680,2292,5
2680,4449,5
2680,559,5
2680,4036,5
2680,1720,5
2680,915,5
2680,1913,5
2680,74,5
2680,764,5
2680,2860,5
2680,3351,5
2680,3830,5
2680,1946,5
2680,2734,5
2680,1886,5
2680,299,5
2680,2110,5
2680,3571,5
2680,4892,5
2680,3294,5
2680,295,5
2680,4401,5
2680,116,5
2680,1671,5
2680,1728,5
2680,1335,5
2680,4835,5
2680,4014,5
2680,1592,5
2680,226,5
2680,2523,5
2680,4048,5
2680,1795,5
2680,2434,5
2680,2046,5
2680,963,5
2680,479,5
2680,3568,5
2680,642,5
2680,1655,5
2680,4951,5
2680,1932,5
2680,3691,5
2680,2079,5
2680,3669,5
2680,1461,5
2680,561,5
2680,5133,5
2680,460,5
2680,2679,5
2680,2107,5
2680,4862,5
2680,4712,5
2680,4626,5
2680,274,5
2680,4846,5
2680,1780,5
2680,1931,5
2680,1208,5
2680,1967,5
2680,5110,5
2681,332,5
2682,4792,5
2682,4610,5
2682,286,5
2682,4381,5
2682,1730,5
2682,3568,5
2682,2307,5
2682,1540,5
2682,3212,5
2682,1171,5
2682,3295,5
2682,1972,5
2682,4841,5
2682,2808,5
2682,3791,5
2682,5051,5
2682,1509,5
2683,932,5
2683,3411,5
2683,5037,5
2684,559,5
2684,4358,5
2684,4284,5
2684,3062,5
2684,3187,5
2684,126,5
2684,1048,5
2684,982,5
2684,2844,5
2684,4792,5
2684,4526,5
2684,2434,5
2684,2915,5
2684,3478,5
2684,1716,5
2684,1062,5
2684,1121,5
2684,5104,5
2684,1599,5
2684,2961,5
2684,1820,5
2685,559,5
2685,1502,5
2685,1615,5
2686,4792,5
2687,4792,5
2687,3395,5
2688,2743,5
2688,3478,5
2688,559,5
2689,975,5
2690,4792,5
2691,5104,5
2692,4792,5
2693,4792,5
2694,1540,5
2695,4358,5
2696,4792,5
2696,659,5
2696,2292,5
2696,1540,5
2696,3854,5
2696,2274,5
2696,4854,5
2696,3774,5
2696,4157,5
2696,4801,5
2696,4666,5
2696,580,5
2696,106,5
2696,3632,5
2696,4544,5
2696,1795,5
2696,4358,5
2696,4787,5
2696,1185,5
2696,3459,5
2696,468,5
2696,1479,5
2696,2752,5
2696,3563,5
2696,3874,5
2696,399,5
2696,1762,5
2696,2280,5
2696,4264,5
2696,1285,5
2696,3516,5
2696,2948,5
2696,17,5
2696,1165,5
2696,3268,5
2696,1622,5
2696,3744,5
2696,2540,5
2696,3548,5
2696,3263,5
2696,2979,5
2696,5024,5
2696,2718,5
2696,2005,5
2696,1110,5
2696,3989,5
2696,3653,5
2696,3296,5
2696,3451,5
2696,2176,5
2696,3673,5
2696,4526,5
2696,4355,5
2696,1502,5
2696,3382,5
2696,961,5
2696,5,5
2696,5055,5
2696,2086,5
2696,2648,5
2696,4682,5
2696,3608,5
2696,3524,5
2696,1655,5
2696,2176,5
2696,2086,5
2696,3862,5
2696,3775,5
2696,4281,5
2696,34,5
2696,3233,5
2696,3979,5
2697,5026,5
2697,3009,5
2697,1914,5
2697,3633,5
2697,4544,5
2697,3295,5
2697,4788,5
2697,2512,5
2697,3101,5
2697,4515,5
2697,332,5
2697,925,5
2697,926,5
2698,4792,5
2699,4570,5
2699,5118,5
2699,3179,5
2699,1578,5
2699,3351,5
2699,894,5
2699,1240,5
2699,286,5
2699,4358,5
2699,1649,5
2699,2244,5
2699,1045,5
2699,2494,5
2699,3210,5
2699,2591,5
2699,1516,5
2699,4264,5
2699,3274,5
2699,411,5
2699,4493,5
2699,147,5
2699,1671,5
2699,157,5
2699,915,5
2699,1095,5
2699,266,5
2699,2274,5
2699,1304,5
2699,3212,5
2699,4966,5
2699,463,5
2699,4053,5
2699,3294,5
2699,5053,5
2699,811,5
2699,150,5
2699,845,5
2699,2877,5
2699,1116,5
2699,3463,5
2699,4437,5
2699,251,5
2699,2740,5
2699,705,5
2699,4351,5
2699,2557,5
2699,1057,5
2699,698,5
2699,687,5
2699,3842,5
2699,3692,5
2699,4195,5
2699,125,5
2699,4417,5
2699,2307,5
2699,4841,5
2699,3423,5
2699,2808,5
2699,3791,5
2699,610,5
2699,3572,5
2699,58,5
2699,1474,5
2699,3948,5
2699,4933,5
2699,3123,5
2699,3275,5
2699,983,5
2699,717,5
2699,3905,5
2699,541,5
2699,3482,5
2699,3951,5
2699,3075,5
2699,5002,5
2699,107,5
2699,500,5
2699,1101,5
2699,862,5
2699,709,5
2699,4110,5
2699,4606,5
2699,2057,5
2699,3137,5
2699,4648,5
2699,1366,5
2699,1523,5
2699,4306,5
2699,2752,5
2699,4980,5
2699,861,5
2699,914,5
2699,1707,5
2699,4753,5
2699,3623,5
2699,1636,5
2699,3775,5
2699,4537,5
2699,989,5
2699,3081,5
2699,891,5
2699,3384,5
2699,4083,5
2699,4911,5
2699,4133,5
2699,3557,5
2699,1541,5
2699,1314,5
2699,3541,5
2699,802,5
2699,3438,5
2699,4930,5
2699,1786,5
2699,3832,5
2699,318,5
2699,2731,5
2699,4075,5
2699,3838,5
2699,1633,5
2699,4376,5
2699,3052,5
2699,2028,5
2699,619,5
2699,1102,5
2699,3432,5
2699,1553,5
2699,3870,5
2699,1967,5
2699,893,5
2700,209,5
2701,1333,5
2701,559,5
2701,4358,5
2701,4792,5
2701,4344,5
2701,2005,5
2701,642,5
2702,4358,5
2703,3606,5
2703,4358,5
2703,286,5
2703,3950,5
2703,4929,5
2703,4526,5
2703,1367,5
2703,787,5
2703,2427,5
2703,3062,5
2703,2903,5
2703,3571,5
2703,4854,5
2703,3043,5
2703,2705,5
2703,2770,5
2703,3728,5
2703,5,5
2703,126,5
2703,666,5
2703,1062,5
2703,4139,5
2703,2458,5
2703,1877,5
2703,559,5
2703,3473,5
2703,3688,5
2703,2844,5
2703,2973,5
2703,1914,5
2703,4210,5
2703,4787,5
2703,3328,5
2703,3478,5
2703,3505,5
2703,291,5
2703,4858,5
2703,906,5
2703,4048,5
2703,2590,5
2703,3875,5
2703,1615,5
2703,5087,5
2703,2735,5
2703,2961,5
2703,218,5
2703,982,5
2703,2467,5
2703,3568,5
2703,3079,5
2703,2005,5
2703,2191,5
2703,139,5
2703,3470,5
2703,1820,5
2703,2996,5
2703,2634,5
2703,3269,5
2703,4483,5
2703,1491,5
2703,4019,5
2703,315,5
2703,1742,5
2703,3859,5
2703,936,5
2703,2966,5
2703,2446,5
2703,4473,5
2703,3010,5
2703,927,5
2703,602,5
2703,4095,5
2703,3298,5
2703,1252,5
2703,3540,5
2703,4207,5
2703,1280,5
2703,1146,5
2703,4026,5
2703,576,5
2703,1068,5
2703,37,5
2703,3246,5
2703,1899,5
2703,2529,5
2703,3443,5
2703,3420,5
2703,1189,5
2703,1937,5
2703,1395,5
2703,1560,5
2703,2341,5
2703,532,5
2703,3022,5
2703,1946,5
2704,746,5
2704,4603,5
2704,4663,5
2705,3791,5
2705,2808,5
2705,5051,5
2705,1171,5
2705,3212,5
2705,1509,5
2706,3509,5
2706,3430,5
2706,1333,5
2706,2926,5
2706,3210,5
2706,4157,5
2706,2454,5
2706,4066,5
2706,3073,5
2706,3577,5
2706,610,5
2706,2244,5
2706,1276,5
2706,1357,5
2706,5014,5
2706,414,5
2706,2718,5
2706,3263,5
2706,2193,5
2706,1546,5
2706,17,5
2706,226,5
2706,654,5
2706,3495,5
2706,3249,5
2706,2029,5
2706,2902,5
2706,2734,5
2706,4358,5
2706,1002,5
2706,2934,5
2706,4153,5
2706,1102,5
2706,4700,5
2706,3668,5
2706,687,5
2706,4905,5
2706,4401,5
2706,1562,5
2706,1420,5
2706,55,5
2706,1116,5
2706,5053,5
2706,1079,5
2706,3863,5
2706,1860,5
2706,3300,5
2706,41,5
2706,2128,5
2706,4591,5
2706,4328,5
2706,4025,5
2706,4463,5
2706,908,5
2706,3595,5
2706,1939,5
2706,1025,5
2706,1218,5
2706,4528,5
2706,94,5
2706,3313,5
2706,61,5
2706,4368,5
2706,541,5
2706,3482,5
2706,2472,5
2706,561,5
2706,401,5
2706,3896,5
2706,1323,5
2706,4580,5
2706,948,5
2706,855,5
2706,2351,5
2706,451,5
2706,4807,5
2706,2402,5
2706,3944,5
2706,3463,5
2706,463,5
2707,4929,5
2708,559,5
2708,3553,5
2708,2434,5
2709,4792,5
2709,126,5
2709,2347,5
2709,193,5
2709,822,5
2709,3950,5
2709,4381,5
2710,332,5
2711,4792,5
2711,2961,5
2712,4792,5
2713,281,5
2714,1803,5
2715,4792,5
2715,5,5
2715,1599,5
2715,139,5
2715,1990,5
2715,1699,5
2715,787,5
2715,4787,5
2715,3395,5
2715,4498,5
2715,2988,5
2715,4281,5
2715,559,5
2715,4381,5
2716,4792,5
2717,5009,5
2718,1428,5
2718,4247,5
2718,286,5
2719,3212,5
2719,1171,5
2719,5051,5
2719,401,5
2719,3896,5
2719,1323,5
2719,1509,5
2719,451,5
2720,2043,5
2721,4792,5
2722,4358,5
2722,1795,5
2722,81,5
2722,2850,5
2722,1276,5
2722,3606,5
2722,606,5
2722,559,5
2722,4264,5
2722,315,5
2722,3187,5
2722,2426,5
2722,4787,5
2722,1508,5
2722,687,5
2722,4591,5
2722,3859,5
2722,2296,5
2722,286,5
2722,4858,5
2722,2961,5
2722,55,5
2722,3249,5
2722,2902,5
2722,1420,5
2722,661,5
2722,3775,5
2722,2153,5
2723,776,5
2724,286,5
2724,4792,5
2724,1333,5
2724,5026,5
2724,5122,5
2724,3212,5
2724,3923,5
2724,559,5
2724,2931,5
2724,315,5
2724,2808,5
2724,3791,5
2724,610,5
2724,4313,5
2724,2005,5
2724,2372,5
